"Sitzungsland","Sitzungsort","Monat","Empfehlungsplattform","Landing-Page-URL","Durchschnittliche Sitzungsdauer","Seitenaufrufe pro Sitzung","Absprünge","Sitzungen, in denen Artikel zum Warenkorb hinzugefügt wurden","Sitzungen, bei denen der Checkout erreicht wurde","Sitzungen, bei denen der Checkout abgeschlossen wurde","Sitzungen"
"Germany","Bad Driburg","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHuWflM30HSh-VUQJAtb-_AiyDEfklsQiC5aBp4im2bbPN9MAEHFnEz-TTsWQ_aem_-TY4ApkDfKS0gob4YoUlfg&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",117,5,0,0,0,0,1
"Germany","Oberhausen","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bpw5Z1sFY1MxNEmsQX7n-5uQ_6e1qFL5M-zwosApkC2KTZNLAjHbWhD-xVSz1_aem_LoZDANXEXOv0Gkex_U2Zmg",0,1,1,0,0,0,1
"Türkiye","Istanbul","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHl0bRLfn6OPFcgvibNdovqZrHPd4lGVB5Qtgn9Zow9g0Afi9EP9R2HIEp6a4_aem_ThTSIANkKMhx9UV_JriPag&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Switzerland","Zurich","2025-08-01","alphabet","https://www.whiskyquartier.de/products/macallan-classic-cut-2023?srsltid=AfmBOooX6RQSKhEfPHKW2-EKWXOiU1d2r5g95L-2OYgBcMZyS6FbpGqu",0,1,1,0,0,0,1
"Germany","Nuremberg","2025-08-01","direct","https://www.whiskyquartier.de/products/glenturret-10-yo-peat-smoked-2024-0-7l?_pos=1&_psq=glenturr&_ss=e&_v=1.0",2202,7,0,1,1,1,1
"Germany","Passau","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAaeuSo10DsGZl7O9KG6vrizjaH_FugdZ2o2fimlP9n_lP57hXPWMQiqsYdyZfA_aem_kuHlgXqPsPejPvBXg9S7fQ",71,6,0,0,0,0,1
"Germany","Magdeburg","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BpwCbTmkkbYaLAeTF_HItLm5IvEaOpdj4cGS_7Qz_zr0XCU79cVs6deODU1tL_aem_ahosyRaXWMcDOImP7sHQ0w",0,1,1,0,0,0,1
"United Kingdom",,"2025-08-01","alphabet","https://www.whiskyquartier.de/products/dalwhinnie-winters-gold-0-7l?gad_source=1",87,2,0,0,0,0,1
"Germany","Zwickau","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAacEcC5CIdn0R5RPChcmSpZ4aQEoUr67Gb-CjPNjEUVeP2bPzIfbityLsBLjSA_aem_JbJoi9OUKHOYxIcD5Xe6BA",85,8,0,0,0,0,1
"Austria",,"2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAadbUV-R3tZo0Ku7iwLqhdu7gwaL0qYIId6ejvN036HkZp_zAaFlY1_DFyX4mg_aem_05Q8joEcTstBxWIyPmeQww",0,1,1,0,0,0,1
"Germany","Hamelin","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHtW4dtEYe50UM2fvJB_i6iuq4wL9n_dXAiIvOybLl35mOH9jJ_S7-1qIjiQV_aem_qyYS5GgKOvHDBEFygumxwg&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",8,3,0,0,0,0,1
"Germany","Herford","2025-08-01","meta","https://www.whiskyquartier.de/collections/all?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHsprWkdCiGSoU-nJCJdXET9HVmB4ebRVskOHiIzMeKDjd_MnMwpfNR7hZjLd_aem_Fjzw2lHHd-cbtZ7dhbUiPg&utm_medium=paid&utm_source=fb-SiteLink&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",36,3,0,0,0,0,1
"Austria","Jenbach","2025-08-01","alphabet","https://www.whiskyquartier.de/products/laddie-ten-0-7l?srsltid=AfmBOopeXPrW44QcLj24R0ji1bgCoijYpQwsDZ_nhhI3ryvYZkKxB_Fx",0,1,1,0,0,0,1
"Germany","Osnabrück","2025-08-01","meta","https://www.whiskyquartier.de/collections/all?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHmdbwE2tUIKBPx-yXTWfjyxwQYcs2UzR3FB4eMqo_0eYYzfti7gXXHRz5Nnc_aem_udzo6ck0atFTOfJwZQgrPQ&utm_medium=paid&utm_source=fb-SiteLink&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",140,5,0,0,0,0,1
"Germany","Frankfurt am Main","2025-08-01","direct","https://www.whiskyquartier.de/",170,3,0,0,0,0,1
"The Netherlands","Dieren","2025-08-01","whiskybase","https://www.whiskyquartier.de/products/deanston-virgin-oak-0-7l",852.5,1.5,1,0,0,0,2
"Germany","Erfurt","2025-08-01","direct","https://www.whiskyquartier.de/collections/danische-whiskys",0,1,1,0,0,0,1
"Germany","Berlin","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAaeLZolvO2F-vIF4WlekvBXyERik4kHB9dEOB143DjAW9rj47zgAmd7lBTpgXw_aem_dGgp_JQu5MfqzZwTy3IsIw",0,1,1,0,0,0,1
"Germany","Ohrdruf","2025-08-01","alphabet","https://www.whiskyquartier.de/products/bunnahabhain-12-years-old-0-7l?variant=50038806675793&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1",0,1,1,0,0,0,1
"Luxembourg","Luxembourg","2025-08-01","direct","https://www.whiskyquartier.de/products/ardnahoe-bholsa-0-7l",164,7,0,1,1,0,1
"Germany","Osnabrück","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=IwY2xjawMSTFhleHRuA2FlbQEwAGFkaWQAAAZB3uJjvwEe6NosSsDbG_oVRVFLE22DOD4_DT3HYbKt3wMh8qDhXSU78OYeA7LiMozmgJM_aem_o5PDeg7-umzALgkpDcQCtQ",0,1,1,0,0,0,1
"Germany","Nuremberg","2025-08-01","direct","https://www.whiskyquartier.de/products/glenmorangie-16-yo-the-nectar-0-7l?_pos=1&_psq=glenm&_ss=e&_v=1.0",245,15,0,1,1,1,1
"Germany","Berlin","2025-08-01","alphabet","https://www.whiskyquartier.de/?gad_source=1",31,2,0,0,0,0,1
"Germany","Offenbach","2025-08-01","direct","https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl",0,1,2,0,0,0,2
"Israel","Ganei Tikva","2025-08-01","whiskybase","https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7l",0,1,1,0,0,0,1
"Germany","Norden","2025-08-01","meta","https://www.whiskyquartier.de/collections/bestseller?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7nCl8BHlOdeSW7NmRTNsqFCARI46kzE5cyoic1hI_Fgndyd2psQD-9aH9KPpr21IoF_aem_FH5h6Aox6oNhouCNHvbEKA&utm_medium=paid&utm_source=fb&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",33,5,0,0,0,0,1
"Germany","Oschatz","2025-08-01","alphabet","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp9YixLcqp3tExq-bq43l9W9lSmLjj_GuilT-nV_G5Ri53qa75w9upwcEwHpj_aem_RXzVbM3GRWMDXjCz1qMrzg",0,1,1,0,0,0,1
"Germany","Mönchengladbach","2025-08-01","alphabet","https://www.whiskyquartier.de/?gad_source=1",37,3,0,0,0,0,1
"Germany","Petersberg","2025-08-01","direct","https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl",0,1,1,0,0,0,1
"Germany","Essen","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAadt2cFUg56bbwccVc75WTvgWiya3qvPkndPzoZ7G0vR4sk7Hf4Lc6jByfAqgQ_aem_CG1QRfFgaC06CmOEH7aiFA",16,7,0,0,0,0,1
"Germany","Kreuzau","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHpoLOCQtNhjECX5Qln4k1Em7y_Z4PT7JO7Ysferkfuc07ynHMi0ado0NTT0V_aem_6-M4YlfEOtnB8bEwrXqCPw&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Germany","Offenbach","2025-08-01","alphabet","https://www.whiskyquartier.de/products/the-laddie-valinch-no-12-0-7l?variant=49827417948497&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1",0,1,1,0,0,0,1
"Germany","Hanau","2025-08-01","direct","https://www.whiskyquartier.de/",15.5,1.5,1,0,0,0,2
"Germany","Saalfeld","2025-08-01","alphabet","https://www.whiskyquartier.de/?srsltid=AfmBOoox-qUNAzT3rLKZBxGNEGQ2KdsooSRZb-W42Rur3C4QD_XbHNRF",157,5,0,0,0,0,1
"Poland","Jarocin","2025-08-01","whiskybase","https://www.whiskyquartier.de/products/12-yo-colour-collection-0-7l?_pos=1&_psq=macallan+12&_ss=e&_v=1.0",0,1,1,0,0,0,1
"Germany","Augsburg","2025-08-01","alphabet","https://www.whiskyquartier.de/products/stauning-smoke-recioto-wine-cask-distillery-edition-0-35l?srsltid=AfmBOoqT7rhKVX6HWBqWdubnE3Eu5dKcDULUWIiAzsecglT23OD_4fOJ",463,2,0,0,0,0,1
"Germany","Eicklingen","2025-08-01","whiskybase","https://www.whiskyquartier.de/products/12-yo-colour-collection-0-7l?_pos=1&_psq=macallan+12&_ss=e&_v=1.0",0,1,1,0,0,0,1
"Germany","Arnstadt","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0CMTEAAR6_gLyD7nV-lKRQYVrtnrl44GfSt3XzhbHqz3YaG4kiHzKLVhCHbCBb3VAaQQ_aem_jAhVQs6yTRcIkE7-leWqdg",200,7,0,0,0,0,1
"Germany","Euskirchen","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQahYhj8Bp09aLQFsm0sNHfGwrNXIUWXUDHhTIRFY_-dTEKB65XKpKWlrhs5BWlsP0TeH_aem_qCJuLY1AOECW4k--LggvzQ",37,2,0,0,0,0,1
"Germany","Kassel","2025-08-01","direct","https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl",0,1,1,0,0,0,1
"Germany","Stuttgart","2025-08-01","direct","https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl",620,2.5,0,0,0,0,2
"Germany","Berlin","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BpyJHWnqMzsCDOhvAAFLrSi1oEqpBUBYABhx_jMtj6JmmT-35_EkQsvVqM0DV_aem__Os7HS8RJ7xoy2cxGipkPw",184,4,0,0,0,0,1
"Germany","Leipzig","2025-08-01","direct","https://www.whiskyquartier.de/pages/jugendschutz",0,1,1,0,0,0,1
"Germany","Mosbach","2025-08-01","direct","https://www.whiskyquartier.de/products/stauning-rye-0-7l",0,1,1,0,0,0,1
"Germany","Neuhaus am Rennweg","2025-08-01","meta","https://www.whiskyquartier.de/collections/bestseller?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7nCl8BHpgFericblh8momp6zfYHuqwcuUhC1Mw2_wJQrM9CzjZ-kpcdCtpNgfhppC4_aem_PoBeCsLNt_2PbdDv0ZBlhQ&utm_medium=paid&utm_source=fb&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Denmark","Holstebro","2025-08-01","direct","https://www.whiskyquartier.de/collections/danische-whiskys",1352,2,0,0,0,0,1
"Germany","Oberhausen","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQahYhj8Bp8mKmVinrJ-vjzBFPxyN5kanLlmhblOtImqNj8GKvL_4AUSccicJKjomk1Xq_aem_4jcPOc-xyI3deoLNEJapng",20,1,0,1,0,0,1
"Germany","Hamburg","2025-08-01","direct","https://www.whiskyquartier.de/products/glenallachie-sinteis_series_0-7l",0,1,1,0,0,0,1
"Poland","Krakow","2025-08-01","direct","https://www.whiskyquartier.de/products/12y-triple-destilled-0-7l",0,1,1,0,0,0,1
"Germany","Bremen","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHnQhDjhfzNOznNZ_hH2tlM-39yiqnA-1rp4549YdIeq4Cmx4kNBkqaxtFCqs_aem_mgVnK11X1wNzXnH1lWDMoQ&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",62,3,0,0,0,0,1
"Germany","Rudolstadt","2025-08-01","direct","https://www.whiskyquartier.de/collections/danische-whiskys",0,1,1,0,0,0,1
"Germany","Ulm","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp5LvIHQI15uCfH-6SxdJobr0Wh3T4DGabwDKLeQEW878HCdaij1cOR7mkHG8_aem_oK6Kcw5vwsXiLX0Z7FdXEQ",20,3,0,0,0,0,1
"Germany","Berlin","2025-08-01","direct","https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl",71,3,0,0,0,0,1
"Germany","Leipzig","2025-08-01","direct","https://www.whiskyquartier.de/products/12y-triple-destilled-0-7l",0,1,1,0,0,0,1
"Denmark","Rønne","2025-08-01","alphabet","https://www.whiskyquartier.de/?srsltid=AfmBOor1-lo5d9auWTRuQhOex9FmPvw5CAJjiNK15IIyaWjqkAjO5R4q",39,3,0,0,0,0,1
"Germany","Bad Langensalza","2025-08-01","direct","https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl",0,1,3,0,0,0,3
"Germany","Bad Frankenhausen","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp689Ppm9g3Bxozq5RDTYE1ykTxc9VE1q4OsScix9vq2bs6gkHp8gKfppIFMP_aem_8wPNZDowu7Zubie5tw_5nw",0,1,1,0,0,0,1
"Germany","Wabern","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAafguRD7VCOn0ENKmBfWCwWSzx-a0jYJINSnrvvSqEjH7ZgUObsvEnpuRizgTQ_aem_zbRR4lT3oclCvBlI6scDLg",0,1,1,0,0,0,1
"Germany","Frankfurt am Main","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQahYhj8BHvAYUxb7-lkD5XJ3yF9rQpQYZtv1Bv7UMsk7Z_0i9rAybZL1Nuptf48ag6jZ_aem_rOGcyL8vaQhGb8V_i5f8Bg&utm_medium=paid&utm_source=fb-SiteLink&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Germany","Kreuzau","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHsJ5ZCjJ8OB4Y3aSc4n8AY6AeD2mVsTSaOaX-LSVb8fIdfSnGXf_Q_Rj03eA_aem_8Fhc6TYTbJbIHXMXjx-6FQ&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Germany","Korbach","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp9RgQULnbS4YiHYS-R7yeR_7gh5VLRWhWOJjGk3LYo6FinHc1GSpe-Gltt6v_aem_dryUjdbYvDn0RbCC4rP2Xg",12,2,0,0,0,0,1
"Germany","Hamburg","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp5EZznbHZbPYm_3ILj-JZnLAsKD7B_IbogaPkzremG3_QZRgELx_d2WU3rtA_aem_VPIcFYfGE6PDYQjt_W-8eA",0,1,1,0,0,0,1
"Germany","Hamburg","2025-08-01","direct","https://www.whiskyquartier.de/account/subscribe?token=yN_t4oY4nN8Yk-Mgv8TkU-BoBVlqqrruI3ZWJlOxTyrx3LhtYu1gqnK1jznFQOYfEERYis3Uv5f6UoxS_TAXAMgPgEPikBykCLoTrA4udVQ=",9,2,0,0,0,0,1
"Germany","Halle","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp5IWuSGkuwQSflkVBb34t9jrCuSfWTd0_B5VkhkX3WP2pvnJEUFJAOqr5YKD_aem_CmQrOhbVE8YvU1Hf86pqKw",0,1,1,0,0,0,1
"Germany","Schwerin","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=IwQ0xDSwMZOaxleHRuA2FlbQIxMAABHmXouwzg8Hvt3nXXo1i4WpPt75bFsqzV_xPy7CV4lAK8j2AHEpbVGAt7NMI4_aem_X6FBLGJJ5rHw7Z1lM-FXCw",0,1,1,0,0,0,1
"Germany","Klipphausen","2025-08-01","alphabet","https://www.whiskyquartier.de/?srsltid=AfmBOoowJfgRtnDdvonJupGYrCCQf7XH7umt8_ERR8HbsP5CBPWhsWcQ",104,3,0,0,0,0,1
"Germany","Steinen","2025-08-01","alphabet","https://www.whiskyquartier.de/products/dalwhinnie-15-years-old-0-7l?variant=50038709289297&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1",0,1,1,0,0,0,1
"Germany","Neumünster","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHq6SkzqaKCWgf4DZjP1rhrIgjmSoonnhjzChaXfVkxAV-l19rjU5QptmsuKw_aem_y8Q3uudZ4S23qTOiVoBKTQ&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",18,1,0,1,0,0,1
"Denmark","Copenhagen","2025-08-01","whiskybase","https://www.whiskyquartier.de/products/glenallachie-sinteis_series_0-7l",8,2,0,0,0,0,1
"Germany","Bad Soden am Taunus","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHglGknSeMeZQzJJVNljpYwZcAbCcnslYz2DWN_OLHa13Rc3QIMK5I9sqHNPc_aem_zyb6iXjaiaLCXy3vohQEHw&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Germany","Berlin","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHmF7WZ1XTiV5obrY3j122wewcJ1y3YdLbyE341o5bfAPxugF7R8gz5hsEbcU_aem_niG2G2RIer-8myQHIBQhPg&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Germany","Leipzig","2025-08-01","direct","https://www.whiskyquartier.de/",13.2,1.8,3,0,0,0,5
"Germany","Hamburg","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHjyb0ih_rFcfVSBA_Gwt9_rfS5n6J9Jch8T7xJjUefFqK6-NRXxV8HAQMHk-_aem_PMrQ0ZGQUgmsiZCybBDn0w&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",49,4,0,0,0,0,1
"Germany","Nuremberg","2025-08-01","shopify","https://www.whiskyquartier.de/?accountnumber=9081051840849&country=DE",9,1.5,1,1,0,0,2
"Belgium","Oudenaarde","2025-08-01","whiskybase","https://www.whiskyquartier.de/products/balvenie-12-years-old-double-wood-0-7l",64,5,0,0,0,0,1
"Germany","Garmisch-Partenkirchen","2025-08-01","alphabet","https://www.whiskyquartier.de/pages/whiskyquartier-die-geschichte-des-whiskys?srsltid=AfmBOop-YxdprdJP82t7kcePyZpf_kzuxfs1NdXzJIKq9R06UP19Urwh",0,1,1,0,0,0,1
"Germany","Esslingen am Neckar","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BpzmE87ehUaEg7nP8znajFBsW2aGLaRMUi99BdWRDw-dI6YuTcqW5K8mw9AJO_aem_Nt7iHoNa21wE-Ts55CkS8g",35,3,0,0,0,0,1
"Armenia",,"2025-08-01","alphabet","https://www.whiskyquartier.de/products/stauning-barley-rye-moscatel-distillery-edition-0-35l",4.25,1.25,3,0,0,0,4
"Germany",,"2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQahYhj8BpxVIycLCgQpwrObLg_xdesBx4SW6m6epMsSoIQUvLvabnohsyCHX5zSXOskk_aem_caZCZQjG-kRRJOzQpTHXNA",0,1,1,0,0,0,1
"Germany","Hamburg","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHmLrkfBflOz-5S9-kyYbawfaoFVfbpQpSGstCixXtasaXWMEFOWUdi1zI1Jg_aem_70eniYi7Lnx6ipbW3vtBHg&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",603,8,0,0,0,0,1
"Germany","Rüsselsheim am Main","2025-08-01","meta","https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAadKL58tADc4RYcsO7aeg8vyFzYov5-JsYXh4R-PqnQG2gHuzirIZSZFLAcDIw_aem_Ep7JX0sgVE-8jVMfsmuewQ",20,5,0,0,0,0,1
"Germany","Illertissen","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp2Mt4lqvypbAWzRLzypcJxyd41oSXusB1Uvn0AP1JUUudrOHSjXTlxSUsbVB_aem_NEheF7k8zNTHOZr_Wl-POw",319,12,0,0,0,0,1
"Germany","Chemnitz","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQahYhj8BHkifBTQU_hnFc1-JGteScPvp2NqZehPwFGE3mxjWOioUKSjToDGl7IOZ9KCU_aem_QkGr04oxMvuXPbadGevOZw&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",42,2,0,0,0,0,1
"Slovakia","Banská Bystrica","2025-08-01","direct","https://www.whiskyquartier.de/checkouts/cn/hWN1DcHKbY6lzxDA6QzamvZ5/stock-problems?auto_redirect=false&edge_redirect=true&locale=de-SK&skip_shop_pay=true",2,2,0,0,1,0,1
"Germany","Kempten (Allgäu)","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHjQROyJZmhz3iWCzIaqVMBPyJwLSkqUbReujJgV56oghxc7FzxllO7gluopA_aem_eVLdHq2u0ZZPEBYtMbcw4A&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Germany","Bielefeld","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=IwY2xjawMUMxVleHRuA2FlbQEwAGFkaWQAAAZB3uJjvwEeMiQ2yuT-mviKu3IbrZTEZwNE6n0b7BxE0_gnykRMEb1xkerMX-QczWw-qoo_aem_XbtoBVdCXGia4xAyIKfsww",119,3,0,0,0,0,1
"Germany","Frankfurt am Main","2025-08-01","meta","https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHkeDXtNrMSiM6ntiHMJAdmGV9lUCWao__xzH95O97K0VvCoOINXN_CuSYExH_aem_iiVERduhOcqYnHcQxH6iYw&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919",0,1,1,0,0,0,1
"Germany","Nuremberg","2025-08-01","direct","https://www.whiskyquartier.de/products/a-night-on-earth-scotland-2022-0-7l?_pos=1&_sid=195607cb0&_ss=r",103,4,0,0,0,0,1
